id,name,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,BiospecimenKey,DataUseCodes,DatasetViewKey,EntityId,FileAlias,FileAssay,FileDescription,FileDesign,FileFormat,FileLevel,FileSpecies,FileTissue,FileTumorType,FileUrl,FileViewId,StudyKey,FileDataUseCodes,FileLongitudinalEventType,FileLongitudinalGroup,FileLongitudinalSequenceIdentifier,FileLongitudinalSequentialTimeElapsed,FileLongitudinalTimeElapsedUnit,FileLongitudinalTotalTimeElapsed
syn60245414,collection_0000064625_2021-01-08_18_59_06.csv,1,142025067,collection_0000064625_2021-01-08_18_59_06.csv,11548,329f7ef965292ae1f252d657b5524e48,CA263001-B306,NA,syn63100169,syn60245414,syn60245414,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245414,syn60245414,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245415,collection_0000064643_2021-01-08_22_00_58.csv,1,142025069,collection_0000064643_2021-01-08_22_00_58.csv,50203,4b8927a71f4a5c5128fae0547bc00963,CA263001-B334,NA,syn63100169,syn60245415,syn60245415,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245415,syn60245415,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245416,collection_0000064564_2021-01-06_19_13_01.csv,1,142025065,collection_0000064564_2021-01-06_19_13_01.csv,8340,d5c400601443c2cf7fda4944051ec856,CA263001-B317,NA,syn63100169,syn60245416,syn60245416,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245416,syn60245416,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245417,collection_0000064613_2021-01-08_17_07_45.csv,1,142025063,collection_0000064613_2021-01-08_17_07_45.csv,14957,ab6e4991b4268f51f1ce1ea539882e67,CA263001-B254,NA,syn63100169,syn60245417,syn60245417,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245417,syn60245417,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245418,collection_0000064633_2021-01-11_10_45_50.csv,1,142025071,collection_0000064633_2021-01-11_10_45_50.csv,27089,109d6bd95507bb6c20addfba83fe931f,CA263001-B326,NA,syn63100169,syn60245418,syn60245418,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245418,syn60245418,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245419,collection_0000064622_2021-01-08_18_27_26.csv,1,142025070,collection_0000064622_2021-01-08_18_27_26.csv,8159,1f74082c2a6c248bf699720ed4eadecd,CA263001-B294,NA,syn63100169,syn60245419,syn60245419,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245419,syn60245419,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245420,collection_0000064638_2021-01-11_12_16_00.csv,1,142025073,collection_0000064638_2021-01-11_12_16_00.csv,138465,0aae9ec890f66643482c782704e79945,CA263001-B358,NA,syn63100169,syn60245420,syn60245420,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245420,syn60245420,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245421,collection_0000064611_2021-01-08_16_44_51.csv,1,142025075,collection_0000064611_2021-01-08_16_44_51.csv,42400,6bf89a494bb6d0775ba5db2d2b921659,CA263001-B246,NA,syn63100169,syn60245421,syn60245421,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245421,syn60245421,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245422,collection_0000064615_2021-01-08_17_30_04.csv,1,142025077,collection_0000064615_2021-01-08_17_30_04.csv,20663,b7b5564456a8ada351f14d8d7954d62e,CA263001-B262,NA,syn63100169,syn60245422,syn60245422,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245422,syn60245422,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245423,collection_0000064640_2021-01-08_21_49_15.csv,1,142025074,collection_0000064640_2021-01-08_21_49_15.csv,39534,cb4092dd7401a057dbf3eb216af9f833,CA263001-B366,NA,syn63100169,syn60245423,syn60245423,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245423,syn60245423,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245424,collection_0000064626_2021-01-08_19_08_03.csv,1,142025066,collection_0000064626_2021-01-08_19_08_03.csv,840,5274f9c88b90e76b063224aad717c745,CA263001-B310,NA,syn63100169,syn60245424,syn60245424,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245424,syn60245424,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245425,collection_0000064617_2021-01-08_17_46_36.csv,1,142025078,collection_0000064617_2021-01-08_17_46_36.csv,7655,3c0a2bad12297156940fc0fecceac741,CA263001-B270,NA,syn63100169,syn60245425,syn60245425,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245425,syn60245425,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245426,collection_0000064612_2021-01-08_16_55_13.csv,1,142025072,collection_0000064612_2021-01-08_16_55_13.csv,57596,e6750f21ade3c7a40c914688e899a5b4,CA263001-B250,NA,syn63100169,syn60245426,syn60245426,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245426,syn60245426,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245427,collection_0000064618_2021-01-08_17_56_32.csv,1,142025080,collection_0000064618_2021-01-08_17_56_32.csv,12091,9849e871e7a845d551c21f85d348f8b9,CA263001-B274,NA,syn63100169,syn60245427,syn60245427,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245427,syn60245427,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245428,collection_0000064576_2021-01-06_21_07_22.csv,1,142025079,collection_0000064576_2021-01-06_21_07_22.csv,20530,3153de1596ab373b280a7163cff6afaf,CA263001-B365,NA,syn63100169,syn60245428,syn60245428,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245428,syn60245428,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245429,collection_0000064578_2021-01-06_21_26_48.csv,1,142025082,collection_0000064578_2021-01-06_21_26_48.csv,38200,5c469c39b7cf59c4c1e243f3f59c9260,CA263001-B329,NA,syn63100169,syn60245429,syn60245429,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245429,syn60245429,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245445,collection_0000064546_2021-01-07 14_26_52.scn,1,142025215,collection_0000064546_2021-01-07 14_26_52.scn,664912752,7ba1e4176eecb19ec5a958357373867b,CA263001-B233,NA,syn63100169,syn60245445,syn60245445,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245445,syn60245445,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245448,collection_0000064563_2021-01-06 19_02_48.scn,1,142025225,collection_0000064563_2021-01-06 19_02_48.scn,891199420,15b3e21de238596a3bacf123bb138caf,CA263001-B313,NA,syn63100169,syn60245448,syn60245448,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245448,syn60245448,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245452,collection_0000064549_2021-01-06 17_04_10.scn,1,142025232,collection_0000064549_2021-01-06 17_04_10.scn,1096226704,5eda99063805f9c3e58341fae610c456,CA263001-B253,NA,syn63100169,syn60245452,syn60245452,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245452,syn60245452,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245455,collection_0000064547_2021-01-06 16_42_07.scn,1,142025238,collection_0000064547_2021-01-06 16_42_07.scn,876797596,4b183a40ead9ac8cdba6c6f5bc40296e,CA263001-B245,NA,syn63100169,syn60245455,syn60245455,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245455,syn60245455,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245458,collection_0000064555_2021-01-06 17_55_20.scn,1,142025243,collection_0000064555_2021-01-06 17_55_20.scn,687742404,72cece97298df6bfc3514c86d1c8648d,CA263001-B237,NA,syn63100169,syn60245458,syn60245458,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245458,syn60245458,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245463,collection_0000064558_2021-01-06 18_16_53.scn,1,142025251,collection_0000064558_2021-01-06 18_16_53.scn,833344964,583c4abd5dc6e541ccadb3ca8367b104,CA263001-B293,NA,syn63100169,syn60245463,syn60245463,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245463,syn60245463,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245465,NTC_10_BR_lvl1_1003127.svs,1,142025256,NTC_10_BR_lvl1_1003127.svs,1471577127,c27b6b6946271bf25b30dbabe2d0fe2b,CA263001-B437,NA,syn63100169,syn60245465,syn60245465,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245465,syn60245465,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245468,collection_0000064551_2021-01-06 17_24_58.scn,1,142025260,collection_0000064551_2021-01-06 17_24_58.scn,817731654,b041deb3b15c79ff37d2f39558d7bfd4,CA263001-B261,NA,syn63100169,syn60245468,syn60245468,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245468,syn60245468,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245472,collection_0000064550_2021-01-06 17_16_17.scn,1,142025274,collection_0000064550_2021-01-06 17_16_17.scn,949026430,dda7ff0ab1f34789e122edf89a00fb53,CA263001-B258,NA,syn63100169,syn60245472,syn60245472,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245472,syn60245472,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245479,NTC_1_BR_lvl1_1003118.svs,1,142025284,NTC_1_BR_lvl1_1003118.svs,1644165365,540c79fe950cfe575d6c53031a3d0b10,CA263001-B435,NA,syn63100169,syn60245479,syn60245479,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245479,syn60245479,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245481,collection_0000064553_2021-01-06 17_40_09.scn,1,142025288,collection_0000064553_2021-01-06 17_40_09.scn,695175772,d2e2d2524f58d8fa834b27baffad1153,CA263001-B269,NA,syn63100169,syn60245481,syn60245481,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245481,syn60245481,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245487,collection_0000064560_2021-01-06 18_35_58.scn,1,142025299,collection_0000064560_2021-01-06 18_35_58.scn,996532876,3823aa549b3b5f8a980e379f67246c2b,CA263001-B301,NA,syn63100169,syn60245487,syn60245487,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245487,syn60245487,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245490,NTC_10_BR_lvl2_1003162.svs,1,142025303,NTC_10_BR_lvl2_1003162.svs,1513619117,671530133bf0a561d440de319afdbfcb,CA263001-B438,NA,syn63100169,syn60245490,syn60245490,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245490,syn60245490,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245493,collection_0000064554_2021-01-06 17_48_48.scn,1,142025309,collection_0000064554_2021-01-06 17_48_48.scn,747997754,9a05444243d35f5fc871077b6bf4c25f,CA263001-B273,NA,syn63100169,syn60245493,syn60245493,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245493,syn60245493,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245496,collection_0000064557_2021-01-06 18_08_41.scn,1,142025324,collection_0000064557_2021-01-06 18_08_41.scn,651935012,ab188098135c5d8e1035d520b20eac8b,CA263001-B277,NA,syn63100169,syn60245496,syn60245496,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245496,syn60245496,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245499,NTC_3_BR_lvl1_1003120.svs,1,142025327,NTC_3_BR_lvl1_1003120.svs,1577537135,8cf28cad9e23d117fa020e7b759a4d65,CA263001-B445,NA,syn63100169,syn60245499,syn60245499,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245499,syn60245499,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245502,collection_0000064552_2021-01-06 17_33_55.scn,1,142025330,collection_0000064552_2021-01-06 17_33_55.scn,768351728,a19b01211ab0a67c46b692be908bb3b1,CA263001-B265,NA,syn63100169,syn60245502,syn60245502,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245502,syn60245502,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245503,collection_0000064556_2021-01-06 18_02_00.scn,1,142025331,collection_0000064556_2021-01-06 18_02_00.scn,693338856,c8887f095b7ca71cbafbd820faa22646,CA263001-B241,NA,syn63100169,syn60245503,syn60245503,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245503,syn60245503,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245508,collection_0000064574_2021-01-06 20_53_13.scn,1,142025336,collection_0000064574_2021-01-06 20_53_13.scn,1001675220,bc7dee082774427d37d022e46c2fc465,CA263001-B357,NA,syn63100169,syn60245508,syn60245508,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245508,syn60245508,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245509,NTC_11_BR_lvl2_1003234.svs,1,142025337,NTC_11_BR_lvl2_1003234.svs,1954832867,98a909b92872911738b4eb0490ee6042,CA263001-B440,NA,syn63100169,syn60245509,syn60245509,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245509,syn60245509,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245510,collection_0000064565_2021-01-08 15_00_13.scn,1,142025346,collection_0000064565_2021-01-08 15_00_13.scn,1020816572,9f1d9938b86f641a2b6efda2059d40bc,CA263001-B321,NA,syn63100169,syn60245510,syn60245510,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245510,syn60245510,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245511,NTC_10_BR_lvl2_1003233.svs,1,142025347,NTC_10_BR_lvl2_1003233.svs,1499680993,7eaf9cbaa88d08ed347177e48f42e864,CA263001-B438,NA,syn63100169,syn60245511,syn60245511,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245511,syn60245511,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245512,collection_0000064561_2021-01-06 18_46_40.scn,1,142025348,collection_0000064561_2021-01-06 18_46_40.scn,952334884,8e8fc21de174ee1de1fda1faae20580f,CA263001-B305,NA,syn63100169,syn60245512,syn60245512,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245512,syn60245512,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
