name,assay,cellType,dataSubtype,dataType,diagnosis,individualID,individualIdSource,nf1Genotype,nf2Genotype,isCellLine,isMultiIndividual,isMultiSpecimen,isPrimaryCell,organ,sex,species,specimenID,specimenIdSource,tissue,experimentalCondition,experimentalTimePoint,timePointUnit,genePerturbationTechnology,genePerturbationType,genePerturbed,compoundDose,compoundDoseUnit,compoundDoseRange,compoundName,drugScreenType,secondCompoundName,fileFormat,resourceType,analysisType,isStranded,libraryPrep,readLength,readPairOrientation,readStrandOrigin,multipleTestingAdjustmentMethod,differentialExpressionMethod,alignmentMethod,runType,platform,transcriptQuantificationMethod,dataFileHandleId,chemicalStructure,structureType,studyId,studyName,createdOn,readPair,id,modelSystemName,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,tumorType,dataFileBucket,description,dataFileSizeBytes
Syn5_10.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_10,NA,NA,MK2206,24,hours,CRISPR,knockout,NF2,NA,NA,NA,MK2206,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33406976,NA,NA,syn2343195,Synodos NF2,1539364995106,2,syn17009459,Syn5,3322106,fd457ce7-26a6-4a47-abd1-313425e7fb8c,file,1,syn18456448,syn2343195,syn2343195,1679362951131,3421893,,proddata.sagebase.org,NA,1545009828
Syn5_11.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_11,NA,NA,Brigatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Brigatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33406984,NA,NA,syn2343195,Synodos NF2,1539365482346,1,syn17009461,Syn5,3322106,16593cd7-08a3-4b03-baac-22f7f64e2281,file,1,syn18456448,syn2343195,syn2343195,1679362951185,3421893,,proddata.sagebase.org,NA,1822481877
Syn5_11.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_11,NA,NA,Brigatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Brigatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33406989,NA,NA,syn2343195,Synodos NF2,1539365915863,2,syn17009465,Syn5,3322106,12649047-0e6a-464c-b1d9-6239d69f1b72,file,1,syn18456448,syn2343195,syn2343195,1679362951244,3421893,,proddata.sagebase.org,NA,1804481475
Syn5_1.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_1,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407004,NA,NA,syn2343195,Synodos NF2,1539366418566,1,syn17009468,Syn5,3322106,97f4a9f1-7035-44a9-a15b-51f446c44f46,file,1,syn18456448,syn2343195,syn2343195,1679362951297,3421893,,proddata.sagebase.org,NA,2265535898
Syn5_12.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_12,NA,NA,"MK2206,Brigatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"MK2206,Brigatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407014,NA,NA,syn2343195,Synodos NF2,1539366783295,1,syn17009469,Syn5,3322106,a7815fa6-6d37-4230-9288-98ab1bc405a1,file,1,syn18456448,syn2343195,syn2343195,1679362951350,3421893,,proddata.sagebase.org,NA,1725066581
Syn5_12.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_12,NA,NA,"MK2206,Brigatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"MK2206,Brigatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407017,NA,NA,syn2343195,Synodos NF2,1539367150728,2,syn17009472,Syn5,3322106,2f9dbdd9-48c2-4f8d-8372-98cc5edc84b5,file,1,syn18456448,syn2343195,syn2343195,1679362951406,3421893,,proddata.sagebase.org,NA,1731958088
Syn5_1.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_1,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407024,NA,NA,syn2343195,Synodos NF2,1539367713812,2,syn17009473,Syn5,3322106,7ec124cb-59aa-4ab0-b549-486e8c1f4c8b,file,1,syn18456448,syn2343195,syn2343195,1679362951460,3421893,,proddata.sagebase.org,NA,2209721475
Syn5_13.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_13,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407031,NA,NA,syn2343195,Synodos NF2,1539368066528,1,syn17009474,Syn5,3322106,a5b94ab7-1ab3-41b2-a3ed-30deef5226c7,file,1,syn18456448,syn2343195,syn2343195,1679362951521,3421893,,proddata.sagebase.org,NA,1655344501
Syn5_13.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_13,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407042,NA,NA,syn2343195,Synodos NF2,1539368425832,2,syn17009475,Syn5,3322106,1c8cb95a-db4f-49ff-8a7f-fe4464013d6c,file,1,syn18456448,syn2343195,syn2343195,1679362951576,3421893,,proddata.sagebase.org,NA,1635435745
Syn5_14.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_14,NA,NA,INK128,24,hours,CRISPR,knockout,NF2,NA,NA,NA,INK128,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407144,NA,NA,syn2343195,Synodos NF2,1539368737861,1,syn17009476,Syn5,3322106,29167fea-4868-4c82-82bb-fbb65f142b8c,file,1,syn18456448,syn2343195,syn2343195,1679362951642,3421893,,proddata.sagebase.org,NA,1343830431
Syn5_14.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_14,NA,NA,INK128,24,hours,CRISPR,knockout,NF2,NA,NA,NA,INK128,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407148,NA,NA,syn2343195,Synodos NF2,1539368993803,2,syn17009477,Syn5,3322106,564552d9-e28c-4f00-985b-e261c71363b1,file,1,syn18456448,syn2343195,syn2343195,1679362951708,3421893,,proddata.sagebase.org,NA,1332547077
Syn5_15.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_15,NA,NA,Dasatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Dasatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407157,NA,NA,syn2343195,Synodos NF2,1539369296813,1,syn17009479,Syn5,3322106,b35d39bc-bb83-4daf-84aa-b7a6d94f2cb0,file,1,syn18456448,syn2343195,syn2343195,1679362951780,3421893,,proddata.sagebase.org,NA,1526889582
Syn5_15.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_15,NA,NA,Dasatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Dasatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407164,NA,NA,syn2343195,Synodos NF2,1539369625888,2,syn17009480,Syn5,3322106,3aa4c498-51e2-4c22-9b76-a68e657e8e5c,file,1,syn18456448,syn2343195,syn2343195,1679362951839,3421893,,proddata.sagebase.org,NA,1528486473
Syn5_16.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_16,NA,NA,"INK128,Dasatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"INK128,Dasatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407173,NA,NA,syn2343195,Synodos NF2,1539369974621,1,syn17009482,Syn5,3322106,ddf96a5b-ed21-433d-bebb-6407a9ac3b7d,file,1,syn18456448,syn2343195,syn2343195,1679362951894,3421893,,proddata.sagebase.org,NA,1574848215
Syn5_16.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_16,NA,NA,"INK128,Dasatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"INK128,Dasatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407180,NA,NA,syn2343195,Synodos NF2,1539370311698,2,syn17009494,Syn5,3322106,c471e1da-5aac-4332-8b9f-ee4c27a5e5dd,file,1,syn18456448,syn2343195,syn2343195,1679362951954,3421893,,proddata.sagebase.org,NA,1576362980
Syn5_17.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_17,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407193,NA,NA,syn2343195,Synodos NF2,1539370887531,1,syn17009500,Syn5,3322106,5547ac95-1d73-4ac9-be67-6aef70b01215,file,1,syn18456448,syn2343195,syn2343195,1679362952008,3421893,,proddata.sagebase.org,NA,2928807542
Syn5_17.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_17,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407267,NA,NA,syn2343195,Synodos NF2,1539371480032,2,syn17009503,Syn5,3322106,a79c6685-0a87-45f6-9acf-ecce488259d4,file,1,syn18456448,syn2343195,syn2343195,1679362952062,3421893,,proddata.sagebase.org,NA,2827944498
Syn5_18.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_18,NA,NA,INK128,24,hours,CRISPR,knockout,NF2,NA,NA,NA,INK128,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407268,NA,NA,syn2343195,Synodos NF2,1539371961178,1,syn17009504,Syn5,3322106,120ec11a-3cea-4647-9372-4d6a8e9786d2,file,1,syn18456448,syn2343195,syn2343195,1679362952118,3421893,,proddata.sagebase.org,NA,2367332710
Syn5_18.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_18,NA,NA,INK128,24,hours,CRISPR,knockout,NF2,NA,NA,NA,INK128,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407279,NA,NA,syn2343195,Synodos NF2,1539372493700,2,syn17009508,Syn5,3322106,653b7b42-3781-4f05-a8d3-84d7cbce38b9,file,1,syn18456448,syn2343195,syn2343195,1679362952182,3421893,,proddata.sagebase.org,NA,2335544311
Syn5_19.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_19,NA,NA,Dasatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Dasatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407286,NA,NA,syn2343195,Synodos NF2,1539372860452,1,syn17009510,Syn5,3322106,c83ccb67-c931-4ba0-838a-cb6c1cfe26e6,file,1,syn18456448,syn2343195,syn2343195,1679362952241,3421893,,proddata.sagebase.org,NA,1830457451
Syn5_19.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_19,NA,NA,Dasatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Dasatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407297,NA,NA,syn2343195,Synodos NF2,1539373234138,2,syn17009514,Syn5,3322106,43f9aecd-8103-4037-b486-44374e4e5f15,file,1,syn18456448,syn2343195,syn2343195,1679362952293,3421893,,proddata.sagebase.org,NA,1782609102
Syn5_20.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_20,NA,NA,"INK128,Dasatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"INK128,Dasatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407304,NA,NA,syn2343195,Synodos NF2,1539373533945,1,syn17009516,Syn5,3322106,3fc51a1e-dfa4-4832-8ece-333455fb3ca6,file,1,syn18456448,syn2343195,syn2343195,1679362952359,3421893,,proddata.sagebase.org,NA,1369117372
Syn5_20.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_20,NA,NA,"INK128,Dasatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"INK128,Dasatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407315,NA,NA,syn2343195,Synodos NF2,1539373819287,2,syn17009519,Syn5,3322106,5e961f00-3751-4be2-bf98-ab9a628a88f3,file,1,syn18456448,syn2343195,syn2343195,1679362952414,3421893,,proddata.sagebase.org,NA,1363568492
Syn5_21.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_21,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407463,NA,NA,syn2343195,Synodos NF2,1539374391706,1,syn17009523,Syn5,3322106,d4cf2958-b70d-4c64-9173-3db35a2927bb,file,1,syn18456448,syn2343195,syn2343195,1679362952475,3421893,,proddata.sagebase.org,NA,2740644232
Syn5_21.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_21,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407480,NA,NA,syn2343195,Synodos NF2,1539374941926,2,syn17009525,Syn5,3322106,789f330a-7685-43ca-a6f4-c61193bcbf89,file,1,syn18456448,syn2343195,syn2343195,1679362952536,3421893,,proddata.sagebase.org,NA,2664148064
Syn5_2.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_2,NA,NA,MK2206,24,hours,CRISPR,knockout,NF2,NA,NA,NA,MK2206,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407530,NA,NA,syn2343195,Synodos NF2,1539375338150,1,syn17009612,Syn5,3322106,0ab3d8f0-67c5-4100-8efe-25e346ca9687,file,1,syn18456448,syn2343195,syn2343195,1679362952590,3421893,,proddata.sagebase.org,NA,1942616005
Syn5_22.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_22,NA,NA,INK128,24,hours,CRISPR,knockout,NF2,NA,NA,NA,INK128,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407646,NA,NA,syn2343195,Synodos NF2,1539375707395,1,syn17009613,Syn5,3322106,4315e65f-b0d0-4f44-8a23-81b3a12678d3,file,1,syn18456448,syn2343195,syn2343195,1679362952647,3421893,,proddata.sagebase.org,NA,1874541558
Syn5_22.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_22,NA,NA,INK128,24,hours,CRISPR,knockout,NF2,NA,NA,NA,INK128,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407649,NA,NA,syn2343195,Synodos NF2,1539376070487,2,syn17009614,Syn5,3322106,258dc0ef-6f0d-4f69-bd34-b85473e3ac4e,file,1,syn18456448,syn2343195,syn2343195,1679362952707,3421893,,proddata.sagebase.org,NA,1810854662
Syn5_2.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_2,NA,NA,MK2206,24,hours,CRISPR,knockout,NF2,NA,NA,NA,MK2206,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407661,NA,NA,syn2343195,Synodos NF2,1539376544710,2,syn17009682,Syn5,3322106,44e0ca89-8151-4afa-ac11-a6238b55b0d6,file,1,syn18456448,syn2343195,syn2343195,1679362952769,3421893,,proddata.sagebase.org,NA,1945179077
Syn5_23.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_23,NA,NA,Dasatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Dasatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407729,NA,NA,syn2343195,Synodos NF2,1539376817877,1,syn17009833,Syn5,3322106,7e124759-6a63-4281-a8bd-4d4a418006ac,file,1,syn18456448,syn2343195,syn2343195,1679362952827,3421893,,proddata.sagebase.org,NA,1445974957
Syn5_23.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_23,NA,NA,Dasatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Dasatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407739,NA,NA,syn2343195,Synodos NF2,1539377098907,2,syn17009834,Syn5,3322106,93ad99ef-fc03-44ae-bb17-4d701fcb5d17,file,1,syn18456448,syn2343195,syn2343195,1679362952887,3421893,,proddata.sagebase.org,NA,1436171970
Syn5_24.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_24,NA,NA,"INK128,Dasatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"INK128,Dasatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407742,NA,NA,syn2343195,Synodos NF2,1539377361355,1,syn17009835,Syn5,3322106,05b32447-474f-4f53-b7c0-c478bb7d1717,file,1,syn18456448,syn2343195,syn2343195,1679362952943,3421893,,proddata.sagebase.org,NA,1253140770
Syn5_24.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_24,NA,NA,"INK128,Dasatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"INK128,Dasatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407749,NA,NA,syn2343195,Synodos NF2,1539377615314,2,syn17009847,Syn5,3322106,8965e6d8-a7eb-4d8d-8bfd-7114e4ad59aa,file,1,syn18456448,syn2343195,syn2343195,1679362952996,3421893,,proddata.sagebase.org,NA,1246952144
Syn5_3.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_3,NA,NA,Brigatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Brigatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407762,NA,NA,syn2343195,Synodos NF2,1539377931457,1,syn17009853,Syn5,3322106,265a073a-c5c4-406c-8e1d-0c697b06c7c4,file,1,syn18456448,syn2343195,syn2343195,1679362953047,3421893,,proddata.sagebase.org,NA,1615466517
Syn5_3.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_3,NA,NA,Brigatinib,24,hours,CRISPR,knockout,NF2,NA,NA,NA,Brigatinib,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407777,NA,NA,syn2343195,Synodos NF2,1539378271127,2,syn17009866,Syn5,3322106,9aa25645-b87e-4a8c-98cd-d48e9659296f,file,1,syn18456448,syn2343195,syn2343195,1679362953098,3421893,,proddata.sagebase.org,NA,1584676524
Syn5_4.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_4,NA,NA,"MK2206,Brigatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"MK2206,Brigatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407785,NA,NA,syn2343195,Synodos NF2,1539378618903,1,syn17009867,Syn5,3322106,5cc1eb62-2f42-4e75-8769-4354a87c146f,file,1,syn18456448,syn2343195,syn2343195,1679362953151,3421893,,proddata.sagebase.org,NA,1632396663
Syn5_4.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_4,NA,NA,"MK2206,Brigatinib",24,hours,CRISPR,knockout,NF2,NA,NA,NA,"MK2206,Brigatinib",NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407858,NA,NA,syn2343195,Synodos NF2,1539379003432,2,syn17009922,Syn5,3322106,718ffccc-085b-4cab-b281-325aacb314df,file,1,syn18456448,syn2343195,syn2343195,1679362953208,3421893,,proddata.sagebase.org,NA,1622356473
Syn5_5.1.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_5,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407869,NA,NA,syn2343195,Synodos NF2,1539379464212,1,syn17009924,Syn5,3322106,fd8d9533-a279-4a27-ab66-c26fda3d2212,file,1,syn18456448,syn2343195,syn2343195,1679362953259,3421893,,proddata.sagebase.org,NA,2173095697
Syn5_5.2.fastq.gz,RNA-seq,arachnoid,raw,geneExpression,Neurofibromatosis type 2,Syn5,NA,unknown,-/-,Yes,No,No,NA,NA,NA,Homo sapiens,Syn5_5,NA,NA,DMSO,24,hours,CRISPR,knockout,NF2,NA,NA,NA,DMSO,NA,NA,fastq,experimentalData,NA,Yes,polyAselection,NA,NA,NA,NA,NA,NA,pairedEnd,Illumina HiSeq 2500,NA,33407876,NA,NA,syn2343195,Synodos NF2,1539379885460,2,syn17009925,Syn5,3322106,d5b8be93-09d2-4686-b59e-b33cea7ca320,file,1,syn18456448,syn2343195,syn2343195,1679362953315,3421893,,proddata.sagebase.org,NA,2139008937
