File,Column,Category,Reason,Sample_Values,Name_Check,Data_Check
nf_14.csv,runType,Computer Generated,Type field (often system-generated),pairedEnd | pairedEnd | pairedEnd,Type field (often system-generated),Human-readable format
nf_14.csv,nf1Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_14.csv,nf2Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_14.csv,studyId,Computer Generated,Ends with ID,syn9727752 | syn9727752 | syn9727752,Ends with ID,Synapse ID format
nf_14.csv,parentId,Computer Generated,Ends with ID,syn18825103 | syn18825103 | syn18825103,Ends with ID,Synapse ID format
nf_14.csv,accessType,Computer Generated,Type field (often system-generated),PRIVATE | PRIVATE | PRIVATE,Type field (often system-generated),Human-readable format
nf_14.csv,libraryPreparationMethod,Computer Generated,Consistent alphanumeric format,Agilent SureSelect Human All Exon V5+UTR | Agilent SureSelect Human All Exon V5+UTR | Agilent SureSelect Human All Exon V5+UTR,Likely human-annotated,Consistent alphanumeric format
nf_14.csv,tumorType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_14.csv,currentVersion,Computer Generated,Created/Modified on field,8 | 8 | 9,Created/Modified on field,Human-readable format
nf_14.csv,createdOn,Computer Generated,Creation metadata,1559074513698 | 1559076666848 | 1559078030580,Creation metadata,Long numeric ID
nf_14.csv,description,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_14.csv,createdBy,Computer Generated,Creation metadata,3336089 | 3336089 | 3336089,Creation metadata,Human-readable format
nf_14.csv,etag,Computer Generated,Contains etag,19f008d0-8874-4f89-a70f-9b97614b2121 | a64226dd-6cc5-4d52-912b-681b1e5b5a57 | 704b1848-6126-4cac-a617-4597d109e305,Contains etag,UUID format
nf_14.csv,modifiedOn,Computer Generated,Modification metadata,1731005027004 | 1731005039013 | 1731005057365,Modification metadata,Long numeric ID
nf_14.csv,modifiedBy,Computer Generated,Modification metadata,3342573 | 3342573 | 3342573,Modification metadata,Human-readable format
nf_14.csv,path,Computer Generated,File path field,Synodos Schwannomatosis/Data/whole exome sequencing/swn_patient_19_tumor_29_1.fastq.gz | Synodos Schwannomatosis/Data/whole exome sequencing/swn_patient_41_blood_1.fastq.gz | Synodos Schwannomatosis/Data/whole exome sequencing/swn_patient_8_tumor_30_2.fastq.gz,File path field,File path format
nf_14.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_14.csv,benefactorId,Computer Generated,Ends with ID,syn9727752 | syn9727752 | syn9727752,Ends with ID,Synapse ID format
nf_14.csv,projectId,Computer Generated,Ends with ID,syn9727752 | syn9727752 | syn9727752,Ends with ID,Synapse ID format
nf_14.csv,dataFileHandleId,Computer Generated,Ends with ID,66833620 | 66833628 | 66833631,Ends with ID,File handle ID
nf_14.csv,dataFileName,Computer Generated,Filename field,swn_patient_19_tumor_29_1.fastq.gz | swn_patient_41_blood_1.fastq.gz | swn_patient_8_tumor_30_2.fastq.gz,Filename field,Human-readable format
nf_14.csv,dataFileSizeBytes,Computer Generated,File size field,8728063757 | 9837364258 | 6230887196,File size field,Long numeric ID
nf_14.csv,dataFileMD5Hex,Computer Generated,Contains MD5,d7ddd7c6506e741e96aa97af73f62e07 | 1bfa625dca6e2c4c263d954de8bb4416 | 68bac67614b6f26bcffe07a49182435a,Contains MD5,Hash-like hex string
nf_14.csv,dataFileConcreteType,Computer Generated,Concrete type field,org.sagebionetworks.repo.model.file.S3FileHandle | org.sagebionetworks.repo.model.file.S3FileHandle | org.sagebionetworks.repo.model.file.S3FileHandle,Concrete type field,Consistent alphanumeric format
nf_14.csv,dataFileBucket,Computer Generated,Storage bucket field,proddata.sagebase.org | proddata.sagebase.org | proddata.sagebase.org,Storage bucket field,Human-readable format
nf_14.csv,dataFileKey,Computer Generated,Ends with Key,3336089/e4610e1b-9b48-42c7-8b01-97ed86486768/T703_1.fastq.gz | 3336089/6cb62606-5893-4817-9fb3-0fb6a8c4427b/568_CM_1.fastq.gz | 3336089/cb203185-f974-4451-8dcb-dd0a033a6f53/T710_2.fastq.gz,Ends with Key,File path format
nf_14.csv,name,Likely Human,No computer-generated patterns detected,swn_patient_19_tumor_29_1.fastq.gz | swn_patient_41_blood_1.fastq.gz | swn_patient_8_tumor_30_2.fastq.gz,Likely human-annotated,Human-readable format
nf_14.csv,assay,Likely Human,No computer-generated patterns detected,whole exome sequencing | whole exome sequencing | whole exome sequencing,Likely human-annotated,Human-readable format
nf_14.csv,isCellLine,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,diagnosis,Likely Human,No computer-generated patterns detected,Schwannomatosis | Schwannomatosis | Schwannomatosis,Likely human-annotated,Human-readable format
nf_14.csv,organ,Likely Human,No computer-generated patterns detected,nerves | blood | nerves,Likely human-annotated,Human-readable format
nf_14.csv,sex,Likely Human,No computer-generated patterns detected,Male | Male | Female,Likely human-annotated,Human-readable format
nf_14.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_14.csv,tissue,Likely Human,No computer-generated patterns detected,primary tumor | blood | primary tumor,Likely human-annotated,Human-readable format
nf_14.csv,consortium,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,fundingAgency,Likely Human,No computer-generated patterns detected,CTF | CTF | CTF,Likely human-annotated,Human-readable format
nf_14.csv,isStranded,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,libraryPrep,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,readStrandOrigin,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,isMultiIndividual,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,isMultiSpecimen,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,isPrimaryCell,Likely Human,No computer-generated patterns detected,FALSE | FALSE | FALSE,Likely human-annotated,Human-readable format
nf_14.csv,studyName,Likely Human,No computer-generated patterns detected,Synodos Schwannomatosis | Synodos Schwannomatosis | Synodos Schwannomatosis,Likely human-annotated,Human-readable format
nf_14.csv,detailed_diagnosis,Likely Human,No computer-generated patterns detected,Sporadic Schwannomatosis | Sporadic Schwannomatosis | Sporadic Schwannomatosis,Likely human-annotated,Human-readable format
nf_14.csv,readPair,Likely Human,No computer-generated patterns detected,1 | 1 | 2,Likely human-annotated,Human-readable format
nf_14.csv,nucleicAcidSource,Likely Human,No computer-generated patterns detected,bulk cell | bulk cell | bulk cell,Likely human-annotated,Human-readable format
nf_14.csv,bodyPart,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,dissociationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,individualIdSource,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,specimenIdSource,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_14.csv,initiative,Likely Human,No computer-generated patterns detected,Synodos | Synodos | Synodos,Likely human-annotated,Human-readable format
nf_14.csv,pain,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_15.csv,id,Computer Generated,Ends with ID,syn20187874 | syn20187885 | syn20187892,Ends with ID,Synapse ID format
nf_15.csv,name,Computer Generated,Consistent alphanumeric format,swn_patient_64_tumor_121_S7_L001_R1_001.fastq.gz | swn_patient_64_tumor_121_S7_L001_R2_001.fastq.gz | swn_patient_64_tumor_121_S7_L002_R1_001.fastq.gz,Likely human-annotated,Consistent alphanumeric format
nf_15.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_15.csv,dataType,Computer Generated,Type field (often system-generated),geneExpression | geneExpression | geneExpression,Type field (often system-generated),Human-readable format
nf_15.csv,dataSubtype,Computer Generated,Type field (often system-generated),raw | raw | raw,Type field (often system-generated),Human-readable format
nf_15.csv,individualID,Computer Generated,Ends with ID,swn_patient_64 | swn_patient_64 | swn_patient_64,Ends with ID,Consistent alphanumeric format
nf_15.csv,specimenID,Computer Generated,Ends with ID,swn_patient_64_tumor_121 | swn_patient_64_tumor_121 | swn_patient_64_tumor_121,Ends with ID,Consistent alphanumeric format
nf_15.csv,cellType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_15.csv,platform,Computer Generated,Consistent alphanumeric format,Illumina HiSeq 2000 | Illumina HiSeq 2000 | Illumina HiSeq 2000,Likely human-annotated,Consistent alphanumeric format
nf_15.csv,fileFormat,Computer Generated,File format field,fastq | fastq | fastq,File format field,Human-readable format
nf_15.csv,readLength,Computer Generated,Length field,,Length field,No data available
nf_15.csv,readPairOrientation,Computer Generated,Created/Modified on field,inward | inward | inward,Created/Modified on field,Human-readable format
nf_15.csv,runType,Computer Generated,Type field (often system-generated),pairedEnd | pairedEnd | pairedEnd,Type field (often system-generated),Human-readable format
nf_15.csv,nf1Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_15.csv,nf2Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_15.csv,studyId,Computer Generated,Ends with ID,syn9727752 | syn9727752 | syn9727752,Ends with ID,Synapse ID format
nf_15.csv,parentId,Computer Generated,Ends with ID,syn18142959 | syn18142959 | syn18142959,Ends with ID,Synapse ID format
nf_15.csv,accessType,Computer Generated,Type field (often system-generated),PRIVATE | PRIVATE | PRIVATE,Type field (often system-generated),Human-readable format
nf_15.csv,tumorType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_15.csv,currentVersion,Computer Generated,Created/Modified on field,6 | 3 | 3,Created/Modified on field,Human-readable format
nf_15.csv,createdOn,Computer Generated,Creation metadata,1561669176314 | 1561669196348 | 1561669210110,Creation metadata,Long numeric ID
nf_15.csv,description,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_15.csv,createdBy,Computer Generated,Creation metadata,3342573 | 3342573 | 3342573,Creation metadata,Human-readable format
nf_15.csv,etag,Computer Generated,Contains etag,c5180d5c-413a-42d1-9f4c-bbbf3c05b8be | 5a8aea48-47e9-482f-993c-2d9613b22dad | 4421c3dd-8eda-4e61-a4bf-60bb45af70b9,Contains etag,UUID format
nf_15.csv,modifiedOn,Computer Generated,Modification metadata,1731005053993 | 1731005054070 | 1731005054140,Modification metadata,Long numeric ID
nf_15.csv,modifiedBy,Computer Generated,Modification metadata,3342573 | 3342573 | 3342573,Modification metadata,Human-readable format
nf_15.csv,path,Computer Generated,File path field,Synodos Schwannomatosis/Data/RNAseq/swn_patient_64_tumor_121_S7_L001_R1_001.fastq.gz | Synodos Schwannomatosis/Data/RNAseq/swn_patient_64_tumor_121_S7_L001_R2_001.fastq.gz | Synodos Schwannomatosis/Data/RNAseq/swn_patient_64_tumor_121_S7_L002_R1_001.fastq.gz,File path field,File path format
nf_15.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_15.csv,benefactorId,Computer Generated,Ends with ID,syn9727752 | syn9727752 | syn9727752,Ends with ID,Synapse ID format
nf_15.csv,projectId,Computer Generated,Ends with ID,syn9727752 | syn9727752 | syn9727752,Ends with ID,Synapse ID format
nf_15.csv,dataFileHandleId,Computer Generated,Ends with ID,66692623 | 66692632 | 66692633,Ends with ID,File handle ID
nf_15.csv,dataFileName,Computer Generated,Filename field,swn_patient_64_tumor_121_S7_L001_R1_001.fastq.gz | swn_patient_64_tumor_121_S7_L001_R2_001.fastq.gz | swn_patient_64_tumor_121_S7_L002_R1_001.fastq.gz,Filename field,Consistent alphanumeric format
nf_15.csv,dataFileSizeBytes,Computer Generated,File size field,419163178 | 427803919 | 420360675,File size field,Human-readable format
nf_15.csv,dataFileMD5Hex,Computer Generated,Contains MD5,3a8df4a4bb47459b48cf0a2793f57788 | 8307f88347678ec6372eabd48cd00c73 | 619a1134769e3dfc8ad18e45ef2be861,Contains MD5,Hash-like hex string
